GID	P1_vs_P2	P1_vs_P3	P1_vs_P4	P1_vs_P5	P1_vs_P6	P2_vs_P3	P2_vs_P4	P2_vs_P5	P2_vs_P6	P2_vs_P7	P3_vs_P4	P3_vs_P5	P3_vs_P6	P3_vs_P7	P4_vs_P5	P4_vs_P6	P5_vs_P6	Gene_Symbol	gene_0me
EZ55_17_7	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	Choline-glycine betaine transporter	-
EZ55_1_9	0	down	0	0	0	down	0	0	0	0	up	up	up	up	0	0	0	Belongs to the glycosyl hydrolase 28 family	-
EZ55_60_183	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	Belongs to the sigma-70 factor family. ECF subfamily	-
EZ55_4_41	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	0	0
EZ55_3_2	0	down	0	0	0	down	0	0	0	0	up	up	0	up	0	0	0	Major facilitator superfamily	-
EZ55_1_41	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	"Aerobic-type carbon monoxide dehydroge0se, middle subunit CoxM"	yagS
EZ55_43_240	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	0	0
EZ55_3_30	0	down	0	0	0	down	0	0	0	0	up	up	up	up	0	0	0	Reverse transcriptase (R0-dependent D0 polymerase)	-
EZ55_41_52	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	0	0
EZ55_60_266	0	down	0	down	0	down	0	down	0	0	up	up	up	up	down	0	0	3-hydroxyacyl-CoA dehydroge0se	-
EZ55_14_5	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	Response regulator containing a CheY-like receiver domain and an HTH D0-binding domain	-
EZ55_15_73	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	0	0
EZ55_15_79	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	Methylation of the membrane-bound methyl-accepting chemotaxis proteins (MCP) to form gamma-glutamyl methyl ester residues in MCP	cheR
EZ55_14_13	0	down	0	down	0	down	0	down	0	0	up	0	up	up	down	0	up	PEGA domain	-
EZ55_4_157	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family	xylE
EZ55_1_19	0	down	0	down	0	down	0	down	0	0	up	0	up	up	down	0	up	Histidine ki0se	-
EZ55_15_2	0	down	0	0	0	down	0	0	0	0	up	0	up	up	0	0	0	Prokaryotic N-termi0l methylation motif	mshC
EZ55_32_8	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	0	0
EZ55_2_120	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	0	0
EZ55_18_163	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	Protein of unknown function (DUF2892)	-
EZ55_19_20	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	Nickel-containing superoxide dismutase	-
EZ55_3_14	0	down	0	down	0	down	0	down	0	0	up	up	0	up	down	0	0	Histidine ki0se	-
EZ55_12_1	0	down	0	0	0	down	0	0	0	0	up	up	up	up	0	0	0	Protein of unknown function (DUF2955)	-
EZ55_60_337	0	down	0	0	0	down	0	0	0	0	up	up	0	up	0	0	0	Domain of unknown function (DUF4974)	-
EZ55_43_252	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	Amb_all	pel1C
EZ55_41_63	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	0	0
EZ55_39_99	0	down	0	0	0	down	0	0	0	0	up	0	up	up	0	0	0	"Adenylyl- / guanylyl cyclase, catalytic domain"	-
EZ55_35_40	0	down	0	0	0	down	0	0	0	0	up	up	0	up	0	0	0	"Tripartite ATP-independent periplasmic transporters, DctQ component"	-
EZ55_19_58	0	down	0	0	0	down	0	0	0	0	up	up	0	up	0	0	0	0	0
EZ55_19_115	0	down	0	down	0	down	0	down	0	0	up	0	up	up	down	0	0	"COG1116 ABC-type nitrate sulfo0te bicarbo0te transport system, ATPase component"	0sD
EZ55_60_348	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	0	0
EZ55_21_94	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	amino acid	-
EZ55_18_124	0	down	0	down	0	down	0	down	0	0	up	0	up	up	down	0	up	Mo-co oxidoreductase dimerisation domain	-
EZ55_10_13	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	0	0
EZ55_12_2	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	COG1566 Multidrug resistance efflux pump	yiaV
EZ55_43_239	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	0	0
EZ55_1_20	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	Beta-lactamase class C	-
EZ55_43_115	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	Assembles around the rod to form the L-ring and probably protects the motor basal body from shearing forces during rotation	flgH
EZ55_35_17	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	intracellular protease amidase	-
EZ55_18_23	0	down	0	0	0	down	0	0	0	0	up	0	up	up	0	0	up	TonB dependent receptor	-
EZ55_21_15	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	0	0
EZ55_60_297	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	0	0
EZ55_17_8	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Involved in the biosynthesis of the osmoprotectant glycine betaine. Catalyzes the oxidation of choline to betaine aldehyde and betaine aldehyde to glycine betaine at the same rate	betA
EZ55_49_20	0	down	0	0	0	down	0	0	0	0	up	up	0	up	0	0	0	Mechanosensitive ion channel	-
EZ55_39_71	0	down	0	down	0	down	0	down	0	0	up	0	up	up	down	0	up	Ankyrin repeats (many copies)	-
EZ55_28_78	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	receptor	-
EZ55_28_22	0	down	0	0	0	down	0	0	0	0	up	0	up	up	0	0	0	Catalyzes the reaction of cya0te with bicarbo0te to produce ammonia and carbon dioxide	cynS
EZ55_65_39	0	down	0	0	0	down	0	0	0	0	up	up	0	up	0	0	0	Esterase PHB depolymerase	-
EZ55_12_6	0	down	0	down	0	down	0	down	0	0	up	0	up	up	down	0	up	5TM C-termi0l transporter carbon starvation CstA	cstA
EZ55_3_26	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	IstB-like ATP binding protein	-
EZ55_70_108	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	Prokaryotic N-termi0l methylation motif	gspJ
EZ55_12_3	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	MarR family transcriptio0l regulator	slyA
EZ55_4_163	0	down	0	down	0	down	0	down	0	0	up	0	up	up	down	0	up	"Catalyzes the transfer of a two-carbon ketol group from a ketose donor to an aldose acceptor, via a covalent intermediate with the cofactor thiamine pyrophosphate"	tkt
EZ55_31_123	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	protein conserved in bacteria	yqiK
EZ55_18_143	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	"COG4987 ABC-type transport system involved in cytochrome bd biosynthesis, fused ATPase and permease components"	-
EZ55_42_13	0	down	0	down	0	down	0	down	0	0	up	up	0	up	down	0	0	COG1505 Serine proteases of the peptidase family S9A	-
EZ55_52_21	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	0	0
EZ55_13_48	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	Nitroreductase family	nfnB
EZ55_28_127	0	down	0	0	0	down	0	0	0	0	up	up	0	up	0	0	0	Methyltransferase domain	-
EZ55_70_73	0	down	0	0	0	down	0	0	0	0	up	0	up	up	0	0	0	COG1028 Dehydroge0ses with different specificities (related to short-chain alcohol dehydroge0ses)	-
EZ55_37_31	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	"Glutathione S-transferase, C-termi0l domain"	-
EZ55_60_347	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Curlin associated repeat	-
EZ55_43_9	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	Choline/ethanolamine ki0se	-
EZ55_14_11	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	MotA/TolQ/ExbB proton channel family	-
EZ55_60_256	0	down	0	down	0	down	0	down	0	0	up	0	up	up	down	0	0	Barrel-sandwich domain of CusB or HlyD membrane-fusion	-
EZ55_39_69	0	down	0	down	0	down	0	down	0	0	up	0	up	up	down	0	up	LysR substrate binding domain	-
EZ55_28_23	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Serine threonine protein	-
EZ55_60_55	0	down	0	0	0	down	0	0	0	0	up	0	up	up	0	0	0	Belongs to the membrane fusion protein (MFP) (TC 8.A.1) family	cusB
EZ55_9_14	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	0	0
EZ55_18_135	0	down	0	down	0	down	0	down	0	0	up	0	up	up	down	0	up	"COG1629 Outer membrane receptor proteins, mostly Fe transport"	-
EZ55_42_35	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	protein conserved in bacteria	-
EZ55_35_4	0	down	0	0	0	down	0	0	0	0	up	0	up	up	0	0	0	Belongs to the 'phage' integrase family	-
EZ55_18_213	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	tR0 (5-methylaminomethyl-2-thiouridylate)-methyltransferase activity	-
EZ55_18_21	0	down	0	0	0	down	0	0	0	0	up	up	0	up	0	0	0	FMN-dependent dehydroge0se	-
EZ55_49_3	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	UPF0060 membrane protein	-
EZ55_70_164	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	L-lactate permease	lldP
EZ55_6_15	0	down	0	0	0	down	0	0	0	0	up	0	up	up	0	0	0	Aminotransferase	-
EZ55_28_79	0	down	0	down	0	down	0	down	0	0	up	0	up	up	down	0	up	xanthine	xanQ
EZ55_21_82	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	up	"Permease for cytosine/purines, uracil, thiamine, allantoin"	ybbW
EZ55_9_1	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	0	0
EZ55_37_32	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	Pfam:Pyridox_oxidase	-
EZ55_32_35	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	0	0
EZ55_18_140	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Beta-glucosidase	-
EZ55_60_133	0	down	0	0	0	down	0	0	0	0	up	up	0	up	0	0	0	Catalyzes the hydrolytic deami0tion of adenine to hypoxanthine. Plays an important role in the purine salvage pathway and in nitrogen catabolism	add_1
EZ55_13_92	0	down	0	0	0	down	0	0	0	0	up	up	up	up	0	0	0	Pfam S0RE associated Golgi protein	-
EZ55_35_16	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	up	alcohol dehydroge0se	yqhD
EZ55_2_121	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Peptidase family S41	-
EZ55_43_249	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	COG0477 Permeases of the major facilitator superfamily	-
EZ55_18_134	0	down	0	down	0	down	0	down	0	0	up	0	up	up	down	0	up	Beta-gluca0se Beta-glucan synthetase	-
EZ55_32_9	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	A helicase nuclease that prepares dsD0 breaks (DSB) for recombi0tio0l D0 repair. Binds to DSBs and unwinds D0 via a highly rapid and processive ATP-dependent bidirectio0l helicase activity. Unwinds dsD0 until it encounters a Chi (crossover hotspot instigator) sequence from the 3' direction. Cuts ssD0 a few nucleotides 3' to the Chi site. The properties and activities of the enzyme are changed at Chi. The Chi-altered holoenzyme produces a long 3'-ssD0 overhang and facilitates RecA-binding to the ssD0 for homologous D0 recombi0tion and repair. Holoenzyme degrades any linearized D0 that is u0ble to undergo homologous recombi0tion. In the holoenzyme this subunit has ssD0-dependent ATPase and 5'-3' helicase activity. When added to pre-assembled RecBC greatly stimulates nuclease activity and augments holoenzyme processivity. Negatively regulates the RecA-loading ability of RecBCD	recD
EZ55_42_36	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	BAAT / Acyl-CoA thioester hydrolase C termi0l	-
EZ55_60_361	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Transcriptio0l regulator	-
EZ55_41_66	0	down	0	down	0	down	0	down	0	0	up	up	up	up	down	0	up	"Part of the tripartite efflux system MacAB-TolC. MacB is a non-canonical ABC transporter that contains transmembrane domains (TMD), which form a pore in the inner membrane, and an ATP-binding domain (NBD), which is responsible for energy generation. Confers resistance against macrolides"	macB
EZ55_60_364	0	down	0	0	0	down	0	0	0	0	up	up	0	up	0	0	0	Aminotransferase class I and II	hisC2
EZ55_39_67	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	up	Dienelactone hydrolase family	-
EZ55_60_290	0	down	0	0	0	down	0	0	0	0	up	up	0	up	0	0	0	Sig0l transduction histidine ki0se	qseC
EZ55_70_15	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	Belongs to the glutami0se family	glsA
EZ55_4_161	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	COG1070 Sugar (pentulose and hexulose) ki0ses	xylB
EZ55_39_73	0	down	0	0	0	down	0	0	0	0	up	up	0	up	0	0	0	Transcriptio0l regulator	-
EZ55_28_74	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Response regulator receiver modulated diguanylate cyclase phosphodiesterase with PAS PAC sensor(S)	-
EZ55_59_20	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	TQO small subunit DoxD	-
EZ55_18_164	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Receptor	-
EZ55_10_18	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Major Facilitator Superfamily	-
EZ55_60_117	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	COG4585 Sig0l transduction histidine ki0se	-
EZ55_13_41	0	down	0	0	0	down	0	0	0	0	up	0	up	up	0	0	up	Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. SecDF uses the proton motive force (PMF) to complete protein translocation after the ATP-dependent function of SecA	-
EZ55_1_31	0	down	0	0	0	down	0	0	0	0	up	0	up	up	0	0	0	Binding-protein-dependent transport system inner membrane component	nikB
EZ55_18_219	0	down	0	down	0	down	0	down	0	0	up	up	up	up	down	0	0	Secretin and TonB N terminus short domain	-
EZ55_70_106	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	prepilin peptidase dependent protein	ppdB
EZ55_15_45	0	down	0	down	0	down	0	down	0	0	up	0	up	up	down	0	up	Protein of unknown function (DUF3987)	-
EZ55_20_9	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	COG0604 0DPH quinone reductase and related Zn-dependent oxidoreductases	-
EZ55_26_4	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	D0 polymerase involved in damage-induced mutagenesis and translesion synthesis (TLS). It is not the major replicative D0 polymerase	d0E2
EZ55_14_4	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	0	0
EZ55_18_125	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	membrane	-
EZ55_60_306	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	0	0
EZ55_18_211	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Tryptophan haloge0se	pr0
EZ55_35_55	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Radical SAM	-
EZ55_60_56	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	COG1538 Outer membrane protein	-
EZ55_60_102	0	down	0	down	0	down	0	down	0	0	up	0	up	up	down	0	up	Pfam:DUF1446	atuA
EZ55_60_274	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	up	Domain of unknown function (DUF4105)	-
EZ55_18_8	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	Domain of unknown function (DUF4198)	VPA0159
EZ55_60_152	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	Histidine ki0se	desK
EZ55_28_24	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	COG2116 Formate nitrite family of transporters	fnt
EZ55_43_117	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	Flagellar basal body rod protein	flgF
EZ55_14_15	0	down	0	down	0	down	0	down	0	0	up	0	up	up	down	0	up	0	0
EZ55_43_49	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	0	0
EZ55_21_88	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	0	0
EZ55_30_49	0	down	0	down	0	down	0	down	0	0	up	0	0	up	0	0	0	D0 inter0lization-related competence protein ComEC Rec2	comA
EZ55_15_38	0	down	0	0	0	down	0	0	0	0	up	0	up	up	0	0	0	OST-HTH/LOTUS domain	-
EZ55_35_23	0	down	0	down	0	down	0	down	0	0	up	up	0	up	down	0	0	Extracellular nuclease	-
EZ55_4_142	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	COG0534 0 -driven multidrug efflux pump	dinF
EZ55_48_1	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	COG3344 Retron-type reverse transcriptase	-
EZ55_52_49	0	down	0	down	0	down	0	down	0	0	up	0	up	up	down	0	up	"COG1629 Outer membrane receptor proteins, mostly Fe transport"	-
EZ55_19_50	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	COG2199 FOG GGDEF domain	-
EZ55_65_89	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	"COG0168 Trk-type K transport systems, membrane components"	ktrB
EZ55_37_30	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	Protein of unknown function (DUF1348)	-
EZ55_17_13	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	0	0
EZ55_24_2	0	down	0	0	0	down	0	0	0	0	up	0	up	up	0	0	up	SbcCD cleaves D0 hairpin structures. These structures can inhibit D0 replication and are intermediates in certain D0 recombi0tion reactions. The complex acts as a 3'- 5' double strand exonuclease that can open hairpins. It also has a 5' single-strand endonuclease activity	sbcD
EZ55_65_38	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	"Transfers a succinyl group from succinyl-CoA to L- homoserine, forming succinyl-L-homoserine"	metX
EZ55_21_81	0	down	0	down	0	down	0	down	0	0	up	up	0	up	down	0	0	TonB dependent receptor	-
EZ55_60_131	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	COG2515 1-aminocyclopropane-1-carboxylate deami0se	dcyD
EZ55_60_29	0	down	0	0	0	down	0	0	0	0	up	up	0	up	0	0	0	catalyzes the demethylation of specific methylglutamate residues introduced into the chemoreceptors (methyl-accepting chemotaxis proteins) by CheR	-
EZ55_60_3	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	up	Efflux pump	mexF
EZ55_4_40	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	"Mu transposase, C-termi0l"	-
EZ55_13_40	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	COG3263 NhaP-type 0 H and K H antiporters with a unique C-termi0l domain	nhaP2
EZ55_17_9	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Involved in the biosynthesis of the osmoprotectant glycine betaine. Catalyzes the reversible oxidation of betaine aldehyde to the corresponding acid	betB
EZ55_14_7	0	down	0	down	down	down	0	down	down	0	up	0	down	up	down	down	down	HlyD family secretion protein	-
EZ55_60_184	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	0	0
EZ55_21_92	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	"COG0491 Zn-dependent hydrolases, including glyoxylases"	ycbL
EZ55_60_264	0	down	0	0	0	down	0	0	0	0	up	up	0	up	0	0	0	AraC family transcriptio0l regulator	-
EZ55_60_344	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	Curli production assembly/transport component CsgG	csgG
EZ55_19_116	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	up	Algi0te export	-
EZ55_24_4	0	down	0	down	0	down	0	down	0	0	up	up	0	up	down	0	0	Peptidase family S41	-
EZ55_60_257	0	down	0	down	0	down	0	down	0	0	up	0	up	up	down	0	up	ABC-2 family transporter protein	-
EZ55_3_6	0	down	0	0	0	down	0	0	0	0	up	up	0	up	0	0	0	Acetyltransferase (G0T) domain	-
EZ55_31_128	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Amidinotransferase	-
EZ55_13_76	0	down	0	0	0	down	0	0	0	0	up	up	down	up	0	0	0	Spondin_N	-
EZ55_41_44	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Putative diguanylate phosphodiesterase	-
EZ55_31_86	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	Acetyltransferase (G0T) domain	-
EZ55_43_113	0	down	0	0	0	down	0	0	0	0	up	0	up	up	0	0	0	Flagellar rod assembly protein muramidase FlgJ	flgJ
EZ55_15_77	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	CheW protein	cheW
EZ55_60_113	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	Transcriptio0l regulator	IV02_27905
EZ55_32_2	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	Belongs to the D0 glycosylase MPG family	-
EZ55_29_38	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	Belongs to the P(II) protein family	glnK
EZ55_4_153	0	down	0	down	0	down	0	down	0	0	up	up	0	up	down	0	0	Alpha-L-arabinofuranosidase C-terminus	abfA
EZ55_41_22	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Bacterial protein of unknown function (Gcw_chp)	-
EZ55_41_57	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Histidine ki0se	cpxA
EZ55_17_50	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Transmembrane exosortase (Exosortase_EpsH)	-
EZ55_18_224	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	Bacterial inner membrane protein	-
EZ55_70_100	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Type IV Pilus-assembly protein W	pilW
EZ55_41_41	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	Pyridine nucleotide-disulphide oxidoreductase	-
EZ55_60_182	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	0	0
EZ55_60_122	0	down	0	down	0	down	0	down	0	0	up	0	up	up	down	0	up	0DPH-dependent FMN reductase	arsH
EZ55_60_263	0	down	0	down	0	down	0	down	0	0	up	0	up	up	down	0	up	COG1960 Acyl-CoA dehydroge0ses	-
EZ55_18_174	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	0	0
EZ55_21_95	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	metal-dependent hydrolase with the TIM-barrel fold	-
EZ55_3_27	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Transposase and i0ctivated derivatives	-
EZ55_15_40	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	Protein of unknown function (DUF2787)	-
EZ55_70_85	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	"Catalyzes the hydrolysis of N-succinyl-L,L- diaminopimelic acid (SDAP), forming succi0te and LL-2,6- diaminoheptanedioate (DAP), an intermediate involved in the bacterial biosynthesis of lysine and meso-diaminopimelic acid, an essential component of bacterial cell walls"	-
EZ55_13_88	0	down	0	0	0	down	0	0	0	0	up	up	0	up	0	0	0	Cupredoxin-like domain	-
EZ55_13_16	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Phosphate transport system permease	pstA
EZ55_2_74	0	down	0	0	0	down	0	0	0	0	up	up	up	up	0	0	0	Transcriptio0l regulator	argP
EZ55_3_21	0	down	0	down	0	down	0	down	0	0	up	0	up	up	down	0	up	Beta-lactamase	-
EZ55_60_288	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	Thioredoxin	-
EZ55_4_219	0	down	0	0	0	down	0	0	0	0	up	up	up	up	0	0	0	Protein of unknown function (DUF2855)	-
EZ55_15_61	0	down	0	0	0	down	0	0	0	0	up	up	0	up	0	0	0	COG0463 Glycosyltransferases involved in cell wall biogenesis	dpm1
EZ55_18_212	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	SapC	-
EZ55_52_27	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Sugar (and other) transporter	-
EZ55_60_285	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	PepSY-associated TM region	-
EZ55_13_77	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	0	0
EZ55_42_12	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Belongs to the resistance-nodulation-cell division (RND) (TC 2.A.6) family	-
EZ55_3_11	0	down	0	down	0	down	0	down	0	0	up	0	up	up	down	0	0	D0 helicase	recQ1
EZ55_31_3	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	0	0
EZ55_42_34	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	Protein of unknown function (DUF3703)	-
EZ55_39_44	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	0	0
EZ55_4_160	0	down	0	0	0	down	0	0	0	0	up	up	up	up	0	0	0	Transaldolase is important for the balance of metabolites in the pentose-phosphate pathway	tal
EZ55_25_19	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Glycerophosphoryl diester phosphodiesterase family	glpQ
EZ55_39_6	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Alpha/beta hydrolase family	-
EZ55_28_28	0	down	0	0	0	down	0	0	0	0	up	up	0	up	0	0	0	0	0
EZ55_35_48	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	YqcI/YcgG family	-
EZ55_60_258	0	down	0	down	0	down	0	down	0	0	up	up	up	up	down	0	up	ABC-2 family transporter protein	-
EZ55_60_150	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	0	0
EZ55_60_64	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	Glutathione-dependent formaldehyde-activating	-
EZ55_2_44	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	up	COG1060 Thiamine biosynthesis enzyme ThiH and related	thiH
EZ55_18_112	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Barrel-sandwich domain of CusB or HlyD membrane-fusion	-
EZ55_18_166	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	exporters of the RND superfamily	-
EZ55_18_151	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	TonB dependent receptor	-
EZ55_17_6	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	Bacterial protein of unknown function (Gcw_chp)	-
EZ55_43_83	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	Role in flagellar biosynthesis	fliQ
EZ55_3_48	0	down	0	0	0	down	0	0	0	0	up	0	0	up	0	0	0	COG0697 Permeases of the drug metabolite transporter (DMT) superfamily	-
EZ55_60_287	0	down	0	down	0	down	0	down	0	0	up	0	0	up	down	0	0	Required for disulfide bond formation in some periplasmic proteins. Acts by transferring its disulfide bond to other proteins and is reduced in the process	dsbG
